Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1976,3,0,0.3080473082141256,-0.8252176496158388,0.9069340242106336,0.2725040915001733,1048,0,217,0,0,12,5,11,3,5,0.2817201338663718,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1978,0,0,-0.5405506099894767,1.032558767609768,0.9069340242106336,-0.1419179724050407,22,2,14,0,1,10,2,2,0,3,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,10.279429296739517,-0.4186121074900376
1955,0,2,-0.0600082481055807,-0.8252176496158388,0.9069340242106336,0.4106447794685781,78,0,11,0,0,10,1,2,0,4,0.2817201338663718,-0.2801402771248674,3.523233408773057,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1969,3,2,0.6442759725320957,-0.8252176496158388,-0.9298943792539408,-1.4887896800969866,561,64,785,84,128,48,1,3,3,8,-1.7791978931116583,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1943,2,2,0.5096176242251234,-0.8252176496158388,-0.9298943792539408,0.5487854674369828,629,17,177,69,0,8,1,5,3,5,-1.3670142877160525,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,10.279429296739517,-0.4186121074900376
1948,3,1,-0.2211691394402163,-0.8252176496158388,2.7437624276752075,0.0998282315396674,269,15,69,15,19,38,2,4,6,4,-0.1304634715292342,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1957,0,2,1.0478139440297678,-0.8252176496158388,-0.9298943792539408,1.3085592512632087,736,163,818,212,163,61,1,4,7,10,-1.3670142877160525,-0.2801402771248674,3.523233408773057,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1969,3,4,0.3949454515447094,-0.8252176496158388,0.9069340242106336,-0.383664176349749,512,0,83,0,0,41,3,6,2,10,-0.5426470769248403,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1978,0,2,-0.945876609127696,2.890335184835375,-0.9298943792539408,0.1343634035317686,19,3,10,11,8,6,3,2,1,4,-0.5426470769248403,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1978,3,2,-0.577344245437177,1.032558767609768,-0.9298943792539408,-0.6254103802944573,9,0,6,4,1,5,1,1,0,2,1.51827095005319,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1967,0,2,-0.0305256590103392,1.032558767609768,0.9069340242106336,0.6178558114211852,247,8,160,6,8,65,7,6,3,6,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1969,0,0,0.1015499827047319,-0.8252176496158388,0.9069340242106336,0.5487854674369828,404,0,92,28,27,142,2,6,2,9,-0.5426470769248403,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1960,0,2,1.0840513042115203,-0.8252176496158388,-0.9298943792539408,0.5142502954448817,333,0,815,129,42,29,1,4,10,11,-1.3670142877160525,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1976,0,3,-0.8198007934953492,1.032558767609768,-0.9298943792539408,1.1358833913027029,2,3,20,6,11,9,2,2,0,3,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1962,0,1,0.7858480277158497,-0.8252176496158388,-0.9298943792539408,-0.763551068262862,833,33,549,151,133,233,1,4,3,8,-0.9548306823204462,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1975,3,0,0.0145723714790126,-0.8252176496158388,0.9069340242106336,0.4797151234527804,789,0,142,12,9,38,2,2,4,8,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1984,4,2,-0.6581233608423334,1.032558767609768,-0.9298943792539408,0.583320639429084,10,4,7,0,6,3,1,1,0,3,0.2817201338663718,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1975,0,2,-0.161687419931353,1.032558767609768,0.9069340242106336,0.6869261554053875,159,4,45,6,2,38,6,5,1,4,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1970,2,0,-0.9019308631178076,1.032558767609768,-0.9298943792539408,0.0998282315396674,7,1,6,3,1,11,1,1,1,2,-0.5426470769248403,3.569640218333433,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1966,0,0,0.4594336484471042,-0.8252176496158388,0.9069340242106336,-0.1419179724050407,977,12,253,16,12,101,4,4,3,12,1.1060873446575838,-0.2801402771248674,3.523233408773057,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1972,3,0,-0.5431333165813779,1.032558767609768,0.9069340242106336,-1.6269303680653917,38,4,22,3,3,3,3,3,0,3,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,2.3888463379521307
1975,2,0,-0.2443340308721917,1.032558767609768,0.9069340242106336,1.2740240792711075,57,0,27,0,0,36,4,3,2,2,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1970,0,0,-1.1785983400317788,-0.8252176496158388,-0.9298943792539408,-0.9016917562312668,3,9,15,13,2,39,1,1,1,2,1.51827095005319,3.569640218333433,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,2.3888463379521307
1989,0,0,-0.8728853474458109,1.032558767609768,-0.9298943792539408,-1.2470434761522784,10,4,14,4,4,1,1,1,0,3,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1961,3,1,0.5633776552842362,-0.8252176496158388,0.9069340242106336,-1.2125083041601774,1043,24,97,32,24,157,2,3,5,10,0.2817201338663718,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1969,0,0,-0.8513098139165439,1.032558767609768,-0.9298943792539408,1.4812351112237143,3,9,13,2,12,12,1,1,0,3,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1969,3,2,-0.7416838525772295,2.890335184835375,-0.9298943792539408,-0.383664176349749,11,0,5,0,0,1,1,1,0,2,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1985,0,2,-1.2818668697602595,1.032558767609768,-0.9298943792539408,0.8596020153658934,3,6,5,0,2,6,1,0,0,3,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1954,0,4,-0.9864449695943288,-0.8252176496158388,-0.9298943792539408,-1.2125083041601774,43,12,96,78,40,55,3,4,1,6,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1973,4,2,-0.6579644250520625,2.890335184835375,0.9069340242106336,1.550305455207917,73,3,90,12,1,32,7,4,1,4,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1981,2,0,-0.639885478908754,1.032558767609768,-0.9298943792539408,-0.556340036310255,12,0,1,0,0,6,1,0,1,2,-0.9548306823204462,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1971,0,0,-1.668915253017332,1.032558767609768,-0.9298943792539408,-0.5908752083023561,4,7,7,6,4,13,3,1,2,2,-0.1304634715292342,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1968,2,1,-0.33584131212063,-0.8252176496158388,0.9069340242106336,-1.3161138201364808,314,11,53,4,3,107,3,7,3,4,0.6939037392619779,-0.2801402771248674,3.523233408773057,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,2.3888463379521307
1960,0,1,0.4423877849405563,-0.8252176496158388,0.9069340242106336,0.9977427033342982,571,50,142,33,50,159,4,4,5,13,-1.3670142877160525,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1949,0,1,-0.5333984994272887,-0.8252176496158388,0.9069340242106336,0.2379689195080722,70,0,11,2,8,23,1,2,1,3,0.2817201338663718,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1968,3,3,1.2483114434564373,1.032558767609768,0.9069340242106336,0.2725040915001733,866,21,151,28,21,86,3,2,2,12,-0.1304634715292342,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1979,0,1,1.511985919515767,-0.8252176496158388,-0.9298943792539408,-1.4542545081048857,594,134,786,33,134,57,0,5,6,8,-1.7791978931116583,-0.2801402771248674,-0.2838301877786303,3.569640218333433,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1979,2,1,0.4073424431858352,1.032558767609768,-0.9298943792539408,-1.696000712049594,140,4,61,0,13,4,2,3,1,6,-0.5426470769248403,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1993,0,0,0.8759646207994182,-0.8252176496158388,-0.9298943792539408,0.583320639429084,375,152,335,93,91,81,1,5,4,6,-1.3670142877160525,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1946,3,2,-0.0490814125244602,-0.8252176496158388,-0.9298943792539408,1.2740240792711075,102,9,63,2,9,24,1,4,1,4,0.2817201338663718,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1968,2,2,0.7362600611513465,-0.8252176496158388,0.9069340242106336,1.0668130473185005,554,35,113,0,7,78,3,5,3,12,-0.9548306823204462,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1991,3,1,0.6530174409969921,-0.8252176496158388,-0.9298943792539408,0.2379689195080722,919,0,505,99,30,45,1,4,9,10,-1.3670142877160525,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1971,0,2,-0.3346890276411664,1.032558767609768,0.9069340242106336,-1.0743676161917726,96,1,42,12,3,32,4,3,1,4,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1984,0,1,-1.466272120422006,1.032558767609768,-0.9298943792539408,0.0652930595475662,5,2,16,3,2,19,2,1,1,2,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,2.3888463379521307
1987,0,0,-1.144546346966251,1.032558767609768,-0.9298943792539408,0.7559964993895899,2,0,6,8,6,5,1,1,0,3,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1980,4,1,-1.499251296903206,1.032558767609768,-0.9298943792539408,0.7559964993895899,6,4,9,6,36,35,4,2,2,3,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,2.3888463379521307
1956,4,3,-0.8285422619602455,1.032558767609768,0.9069340242106336,1.0668130473185005,23,1,25,0,8,7,4,2,1,3,0.2817201338663718,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1965,0,1,0.915023091258478,-0.8252176496158388,-0.9298943792539408,-1.6269303680653917,610,105,125,137,42,21,1,9,4,9,-0.1304634715292342,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1974,0,0,-0.392342985561915,1.032558767609768,0.9069340242106336,1.170418563294804,67,5,61,3,8,19,5,2,1,5,-0.1304634715292342,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1960,0,1,-0.8638260074003729,-0.8252176496158388,-0.9298943792539408,-0.6944807242786596,65,36,74,38,20,110,1,5,1,4,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1955,3,0,0.1300789570583483,1.032558767609768,2.7437624276752075,-1.3161138201364808,416,0,26,0,0,4,9,6,3,6,0.6939037392619779,-0.2801402771248674,3.523233408773057,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,2.3888463379521307
1965,0,2,-0.1685216589129993,1.032558767609768,0.9069340242106336,0.203433747515971,23,0,11,3,2,2,1,1,0,3,0.2817201338663718,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1972,3,0,-0.9947096306884128,1.032558767609768,-0.9298943792539408,-1.0398324441996714,19,3,26,10,9,3,3,2,0,4,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,2.3888463379521307
1971,3,3,0.5388220756873908,1.032558767609768,0.9069340242106336,-1.6614655400574927,155,7,80,13,7,10,3,5,1,5,0.2817201338663718,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1974,3,1,-0.8700245032209357,1.032558767609768,-0.9298943792539408,-1.0398324441996714,14,0,24,3,3,2,1,3,0,2,1.51827095005319,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1963,0,2,-0.071928432375894,-0.8252176496158388,2.7437624276752075,-0.7290158962707608,370,9,92,6,9,4,3,7,1,8,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1982,4,0,-1.137632640089469,1.032558767609768,-0.9298943792539408,0.9286723593500956,4,22,11,3,7,32,2,3,0,3,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,2.3888463379521307
1976,0,2,0.064001402253245,-0.8252176496158388,0.9069340242106336,0.0307578875554651,407,53,221,58,150,26,4,4,3,6,-0.5426470769248403,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1955,3,2,0.5649272792393769,-0.8252176496158388,0.9069340242106336,-1.6614655400574927,1200,0,204,38,29,14,3,11,9,12,0.2817201338663718,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,3.815174380753199,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1987,0,0,-0.2115535241288302,1.032558767609768,-0.9298943792539408,1.4121647672395123,85,44,54,102,78,6,3,5,1,7,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1962,0,1,0.9069173659546648,-0.8252176496158388,0.9069340242106336,1.170418563294804,583,34,309,0,22,125,2,5,4,8,-0.9548306823204462,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1943,3,2,0.9384263863758596,-0.8252176496158388,-0.9298943792539408,0.8250668433737922,483,0,591,156,0,12,1,3,5,10,-1.7791978931116583,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1975,4,1,-1.289694457431099,1.032558767609768,-0.9298943792539408,-0.8671565842391655,2,5,9,28,6,28,3,2,1,3,-0.1304634715292342,3.569640218333433,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1994,0,1,1.1080506085424178,-0.8252176496158388,-0.9298943792539408,-1.3161138201364808,966,26,282,52,26,26,1,2,7,11,-0.1304634715292342,-0.2801402771248674,3.523233408773057,3.569640218333433,3.815174380753199,8.582928793055823,-0.0972816652688282,-0.4186121074900376
1981,0,0,1.542382389405066,-0.8252176496158388,-0.9298943792539408,-0.556340036310255,822,114,108,179,137,114,1,7,9,9,-0.9548306823204462,-0.2801402771248674,-0.2838301877786303,3.569640218333433,3.815174380753199,-0.1165103456070925,-0.0972816652688282,2.3888463379521307
1971,2,2,-0.1089604715090006,1.032558767609768,0.9069340242106336,-1.557860024081189,604,0,100,19,0,28,9,10,2,8,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1973,3,2,-0.5899001728685737,1.032558767609768,-0.9298943792539408,-1.2125083041601774,19,3,19,3,1,3,2,2,0,3,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1983,0,2,-0.880156659850702,1.032558767609768,-0.9298943792539408,-0.6599455522865585,5,3,11,12,5,9,1,2,0,3,0.2817201338663718,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1982,2,1,-1.3412293874264198,1.032558767609768,-0.9298943792539408,0.8941371873579945,2,2,2,2,1,1,1,1,0,2,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1974,2,2,1.2053987800833097,-0.8252176496158388,-0.9298943792539408,-0.7980862402549632,1076,68,103,29,91,68,1,3,4,8,-1.7791978931116583,-0.2801402771248674,3.523233408773057,3.569640218333433,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,2.3888463379521307
1941,3,2,1.620340394532915,-0.8252176496158388,-0.9298943792539408,0.9632075313421968,1285,42,716,55,0,21,0,7,10,5,-1.3670142877160525,-0.2801402771248674,-0.2838301877786303,3.569640218333433,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1953,0,2,-0.1415025745669558,1.032558767609768,2.7437624276752075,-1.4197193361127844,10,0,7,2,0,1,1,1,0,2,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1986,0,2,1.6156915226674926,-0.8252176496158388,-0.9298943792539408,-0.2455234883813443,551,137,792,179,103,33,1,6,7,13,-1.7791978931116583,-0.2801402771248674,3.523233408773057,3.569640218333433,3.815174380753199,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1989,0,2,0.9212613210266086,1.032558767609768,-0.9298943792539408,-0.7290158962707608,800,0,297,0,34,57,2,2,5,10,0.2817201338663718,-0.2801402771248674,3.523233408773057,-0.2801402771248674,3.815174380753199,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1989,4,1,-1.6625975553540655,1.032558767609768,-0.9298943792539408,0.0998282315396674,2,2,11,10,6,12,2,1,0,4,-0.1304634715292342,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1968,0,2,0.3602577153180978,-0.8252176496158388,0.9069340242106336,-1.6614655400574927,378,0,189,97,172,172,2,5,5,12,-0.9548306823204462,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1961,3,0,1.296031914485258,-0.8252176496158388,-0.9298943792539408,-1.6614655400574927,1248,16,349,43,16,16,1,2,4,9,-0.5426470769248403,-0.2801402771248674,3.523233408773057,3.569640218333433,3.815174380753199,8.582928793055823,-0.0972816652688282,2.3888463379521307
1989,0,2,-0.391786710295967,1.032558767609768,-0.9298943792539408,-0.2455234883813443,235,0,235,19,4,191,5,8,1,7,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1967,4,1,0.5984627309865249,1.032558767609768,0.9069340242106336,0.9286723593500956,515,47,181,149,95,95,15,9,6,9,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1964,0,2,0.9134337333557696,-0.8252176496158388,0.9069340242106336,-0.763551068262862,438,66,400,12,38,114,1,8,3,13,-0.5426470769248403,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1970,0,0,-0.8833751096036866,1.032558767609768,-0.9298943792539408,-0.7290158962707608,25,0,22,2,3,5,2,1,0,4,-0.1304634715292342,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1956,2,1,-0.0518230549066322,-0.8252176496158388,0.9069340242106336,-0.003777284436636,31,0,7,2,0,6,1,1,0,3,-0.1304634715292342,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1966,0,3,0.5969925749265197,-0.8252176496158388,0.9069340242106336,-1.2815786481443796,357,35,271,28,28,14,3,6,2,12,-0.1304634715292342,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1949,2,4,-0.0285389616319536,-0.8252176496158388,0.9069340242106336,-1.2125083041601774,400,4,35,6,0,22,2,9,1,5,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1971,3,2,-0.8040661502585356,1.032558767609768,-0.9298943792539408,1.3776295952474111,99,0,15,2,1,5,3,2,1,4,0.6939037392619779,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1986,4,2,-1.7779849390906983,1.032558767609768,-0.9298943792539408,1.6193757991921194,1,11,5,4,6,9,2,2,0,3,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1989,0,2,-0.935982856183336,1.032558767609768,-0.9298943792539408,0.2379689195080722,5,4,13,8,0,4,1,1,0,3,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1948,3,2,0.1579721882508814,-0.8252176496158388,0.9069340242106336,0.790531671381691,77,28,31,16,0,4,2,2,1,5,-0.5426470769248403,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1946,0,2,-1.3568050948729624,-0.8252176496158388,-0.9298943792539408,-1.2125083041601774,3,1,2,4,3,1,1,0,0,3,-0.1304634715292342,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1989,0,0,-0.8728853474458109,1.032558767609768,-0.9298943792539408,-1.2470434761522784,10,4,14,4,4,1,1,1,0,3,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1974,4,2,-1.2761451813105091,-0.8252176496158388,-0.9298943792539408,1.7229813151684228,0,6,3,7,6,12,1,1,0,3,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1959,0,3,-1.150387237258704,-0.8252176496158388,-0.9298943792539408,0.790531671381691,0,0,1,2,12,5,1,1,0,2,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1972,2,3,-0.3826081684078258,1.032558767609768,-0.9298943792539408,1.4812351112237143,76,14,74,13,5,10,2,5,0,4,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1964,0,0,1.1522347582377122,-0.8252176496158388,-0.9298943792539408,1.3085592512632087,398,190,537,61,156,37,1,4,5,7,-1.7791978931116583,3.569640218333433,-0.2838301877786303,-0.2801402771248674,3.815174380753199,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1976,0,2,-1.1213019876391397,1.032558767609768,-0.9298943792539408,-1.4542545081048857,14,7,11,11,0,5,2,2,0,3,1.1060873446575838,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
1953,3,2,0.1374694713059426,-0.8252176496158388,0.9069340242106336,1.446699939231613,208,7,82,30,66,35,2,3,2,9,-0.9548306823204462,-0.2801402771248674,-0.2838301877786303,-0.2801402771248674,-0.2621112169983114,-0.1165103456070925,-0.0972816652688282,-0.4186121074900376
